rfc_number	title	status	abstract	url
8912	Initial Performance Metrics Registry Entries	ps	This memo defines the set of initial entries for the IANA Registry of Performance Metrics.  The set includes UDP Round-Trip Latency and Loss, Packet Delay Variation, DNS Response Latency and Loss, UDP Poisson One-Way Delay and Loss, UDP Periodic One-Way Delay and Loss, ICMP Round-Trip Latency and Los	https://www.rfc-editor.org/rfc/rfc8912
8914	Extended DNS Errors	ps	This document defines an extensible method to return additional information about the cause of DNS errors.  Though created primarily to extend SERVFAIL to provide additional information about the cause of DNS and DNSSEC failures, the Extended DNS Errors option defined in this document allows all resp	https://www.rfc-editor.org/rfc/rfc8914
8915	Network Time Security for the Network Time Protocol	ps	This memo specifies Network Time Security (NTS), a mechanism for using Transport Layer Security (TLS) and Authenticated Encryption with Associated Data (AEAD) to provide cryptographic security for the client-server mode of the Network Time Protocol (NTP).   NTS is structured as a suite of two loosely	https://www.rfc-editor.org/rfc/rfc8915
8916	A YANG Data Model for the Multicast Source Discovery Protocol (MSDP)	ps	This document defines a YANG data model for the configuration and management of Multicast Source Discovery Protocol (MSDP) protocol operations.	https://www.rfc-editor.org/rfc/rfc8916
8917	The LoST-Validation Straightforward-Naming Authority PoinTeR (S-NAPTR) Application Service Tag	ps	This document adds the 'LoST-Validation' service tag to the Straightforward-Naming Authority PoinTeR (S-NAPTR) Application Service Tag IANA registry.  This tag can appear in a Naming Authority Pointer (NAPTR) Domain Name System (DNS) record to assist clients of the Location-to-Service Translation (Lo	https://www.rfc-editor.org/rfc/rfc8917
8918	Invalid TLV Handling in IS-IS	ps	The key to the extensibility of the Intermediate System to Intermediate System (IS-IS) protocol has been the handling of unsupported and/or invalid Type-Length-Value (TLV) tuples. Although there are explicit statements in existing specifications, deployment experience has shown that there are inconsi	https://www.rfc-editor.org/rfc/rfc8918
8919	IS-IS Application-Specific Link Attributes	ps	Existing traffic-engineering-related link attribute advertisements have been defined and are used in RSVP-TE deployments.  Since the original RSVP-TE use case was defined, additional applications (e.g., Segment Routing Policy and Loop-Free Alternates) that also make use of the link attribute advertis	https://www.rfc-editor.org/rfc/rfc8919
8920	OSPF Application-Specific Link Attributes	ps	Existing traffic-engineering-related link attribute advertisements have been defined and are used in RSVP-TE deployments.  Since the original RSVP-TE use case was defined, additional applications (e.g., Segment Routing Policy and Loop-Free Alternates) that also make use of the link attribute advertis	https://www.rfc-editor.org/rfc/rfc8920
8921	Dynamic Service Negotiation: The Connectivity Provisioning Negotiation Protocol (CPNP)	inf	This document defines the Connectivity Provisioning Negotiation Protocol (CPNP), which is designed to facilitate the dynamic negotiation of service parameters.   CPNP is a generic protocol that can be used for various negotiation purposes that include (but are not necessarily limited to) connectivity	https://www.rfc-editor.org/rfc/rfc8921
8922	A Survey of the Interaction between Security Protocols and Transport Services	inf	This document provides a survey of commonly used or notable network security protocols, with a focus on how they interact and integrate with applications and transport protocols.  Its goal is to supplement efforts to define and catalog Transport Services by describing the interfaces required to add s	https://www.rfc-editor.org/rfc/rfc8922
8923	A Minimal Set of Transport Services for End Systems	inf	This document recommends a minimal set of Transport Services offered by end systems and gives guidance on choosing among the available mechanisms and protocols.  It is based on the set of transport features in RFC 8303.	https://www.rfc-editor.org/rfc/rfc8923
8924	Service Function Chaining (SFC) Operations, Administration, and Maintenance (OAM) Framework	inf	This document provides a reference framework for Operations, Administration, and Maintenance (OAM) for Service Function Chaining (SFC).	https://www.rfc-editor.org/rfc/rfc8924
8925	IPv6-Only Preferred Option for DHCPv4	ps	This document specifies a DHCPv4 option to indicate that a host supports an IPv6-only mode and is willing to forgo obtaining an IPv4 address if the network provides IPv6 connectivity.  It also updates RFC 2563 to specify DHCPv4 server behavior when the server receives a DHCPDISCOVER not containing th	https://www.rfc-editor.org/rfc/rfc8925
8926	Geneve: Generic Network Virtualization Encapsulation	ps	Network virtualization involves the cooperation of devices with a wide variety of capabilities such as software and hardware tunnel endpoints, transit fabrics, and centralized control clusters.  As a result of their role in tying together different elements of the system, the requirements on tunnels 	https://www.rfc-editor.org/rfc/rfc8926
8927	JSON Type Definition	exp	This document proposes a format, called JSON Type Definition (JTD), for describing the shape of JavaScript Object Notation (JSON) messages. Its main goals are to enable code generation from schemas as well as portable validation with standardized error indicators. To this end, JTD is intentionally li	https://www.rfc-editor.org/rfc/rfc8927
8928	Address-Protected Neighbor Discovery for Low-Power and Lossy Networks	ps	This document updates the IPv6 over Low-Power Wireless Personal Area Network (6LoWPAN) Neighbor Discovery (ND) protocol defined in RFCs 6775 and 8505.  The new extension is called Address-Protected Neighbor Discovery (AP-ND), and it protects the owner of an address against address theft and impersona	https://www.rfc-editor.org/rfc/rfc8928
8929	IPv6 Backbone Router	ps	"This document updates RFCs 6775 and 8505 in order to enable proxy services for IPv6 Neighbor Discovery by Routing Registrars called ""Backbone Routers"".  Backbone Routers are placed along the wireless edge of a backbone and federate multiple wireless links to form a single Multi-Link Subnet (MLSN)."	https://www.rfc-editor.org/rfc/rfc8929
8930	On Forwarding 6LoWPAN Fragments over a Multi-Hop IPv6 Network	ps	This document provides generic rules to enable the forwarding of an IPv6 over Low-Power Wireless Personal Area Network (6LoWPAN) fragment over a route-over network.  Forwarding fragments can improve both end-to-end latency and reliability as well as reduce the buffer requirements in intermediate node	https://www.rfc-editor.org/rfc/rfc8930
8931	IPv6 over Low-Power Wireless Personal Area Network (6LoWPAN) Selective Fragment Recovery	ps	This document updates RFC 4944 with a protocol that forwards individual fragments across a route-over mesh and recovers them end to end, with congestion control capabilities to protect the network.	https://www.rfc-editor.org/rfc/rfc8931
8932	Recommendations for DNS Privacy Service Operators	bcp	This document presents operational, policy, and security considerations for DNS recursive resolver operators who choose to offer DNS privacy services. With these recommendations, the operator can make deliberate decisions regarding which services to provide, as well as understanding how those decisio	https://www.rfc-editor.org/rfc/rfc8932
8933	Update to the Cryptographic Message Syntax (CMS) for Algorithm Identifier Protection	ps	This document updates the Cryptographic Message Syntax (CMS) specified in RFC 5652 to ensure that algorithm identifiers in signed-data and authenticated-data content types are adequately protected.	https://www.rfc-editor.org/rfc/rfc8933
8934	PCE Communication Protocol (PCEP) Extensions for Label Switched Path (LSP) Scheduling with Stateful PCE	ps	This document defines a set of extensions to the stateful PCE Communication Protocol (PCEP) to enable Label Switched Path (LSP) path computation, activation, setup, and deletion based on scheduled time intervals for the LSP and the actual network resource usage in a centralized network environment, a	https://www.rfc-editor.org/rfc/rfc8934
8935	Push-Based Security Event Token (SET) Delivery Using HTTP	ps	This specification defines how a Security Event Token (SET) can be delivered to an intended recipient using HTTP POST over TLS.  The SET is transmitted in the body of an HTTP POST request to an endpoint operated by the recipient, and the recipient indicates successful or failed transmission via the H	https://www.rfc-editor.org/rfc/rfc8935
8936	Poll-Based Security Event Token (SET) Delivery Using HTTP	ps	This specification defines how a series of Security Event Tokens (SETs) can be delivered to an intended recipient using HTTP POST over TLS initiated as a poll by the recipient.  The specification also defines how delivery can be assured, subject to the SET Recipient's need for assurance.	https://www.rfc-editor.org/rfc/rfc8936
8937	Randomness Improvements for Security Protocols	inf	"Randomness is a crucial ingredient for Transport Layer Security (TLS) and related security protocols. Weak or predictable ""cryptographically secure"" pseudorandom number generators (CSPRNGs) can be abused or exploited for malicious purposes. An initial entropy source that seeds a CSPRNG might be weak "	https://www.rfc-editor.org/rfc/rfc8937
8938	Deterministic Networking (DetNet) Data Plane Framework	inf	This document provides an overall framework for the Deterministic Networking (DetNet) data plane.  It covers concepts and considerations that are generally common to any DetNet data plane specification.  It describes related Controller Plane considerations as well.	https://www.rfc-editor.org/rfc/rfc8938
8939	Deterministic Networking (DetNet) Data Plane: IP	ps	This document specifies the Deterministic Networking (DetNet) data plane operation for IP hosts and routers that provide DetNet service to IP-encapsulated data.  No DetNet-specific encapsulation is defined to support IP flows; instead, the existing IP-layer and higher-layer protocol header informatio	https://www.rfc-editor.org/rfc/rfc8939
8940	Extensible Authentication Protocol (EAP) Session-Id Derivation for EAP Subscriber Identity Module (EAP-SIM), EAP Authentication and Key Agreement (EAP-AKA), and Protected EAP (PEAP)	ps	RFC 5247 is updated to define and clarify EAP Session-Id derivation for multiple Extensible Authentication Protocol (EAP) methods.  The derivation of Session-Id was not given for EAP Subscriber Identity Module (EAP-SIM) or EAP Authentication and Key Agreement (EAP-AKA) when using the fast reconnect e	https://www.rfc-editor.org/rfc/rfc8940
8941	Structured Field Values for HTTP	ps	"This document describes a set of data types and associated algorithms that are intended to make it easier and safer to define and handle HTTP header and trailer fields, known as ""Structured Fields"", ""Structured Headers"", or ""Structured Trailers"".  It is intended for use by specifications of new HTTP "	https://www.rfc-editor.org/rfc/rfc8941
8942	HTTP Client Hints	exp	HTTP defines proactive content negotiation to allow servers to select the appropriate response for a given request, based upon the user agent's characteristics, as expressed in request headers. In practice, user agents are often unwilling to send those request headers, because it is not clear whether	https://www.rfc-editor.org/rfc/rfc8942
8943	Concise Binary Object Representation (CBOR) Tags for Date	ps	The Concise Binary Object Representation (CBOR), as specified in RFC 7049, is a data format whose design goals include the possibility of extremely small code size, fairly small message size, and extensibility without the need for version negotiation.   In CBOR, one point of extensibility is the defi	https://www.rfc-editor.org/rfc/rfc8943
8944	A YANG Data Model for Layer 2 Network Topologies	ps	This document defines a YANG data model for Layer 2 network topologies.  In particular, this data model augments the generic network and network topology data models with topology attributes that are specific to Layer 2.	https://www.rfc-editor.org/rfc/rfc8944
8946	Personal Assertion Token (PASSporT) Extension for Diverted Calls	ps	The Personal Assertion Token (PASSporT) is specified in RFC 8225 to convey cryptographically signed information about the people involved in personal communications. This document extends PASSporT to include an indication that a call has been diverted from its original destination to a new one. This 	https://www.rfc-editor.org/rfc/rfc8946
8947	Link-Layer Address Assignment Mechanism for DHCPv6	ps	In certain environments, e.g., large-scale virtualization deployments, new devices are created in an automated manner.  Such devices may have their link-layer addresses assigned in an automated fashion.  With sufficient scale, the likelihood of a collision using random assignment without duplication 	https://www.rfc-editor.org/rfc/rfc8947
8948	Structured Local Address Plan (SLAP) Quadrant Selection Option for DHCPv6	ps	The IEEE originally structured the 48-bit Media Access Control (MAC) address space in such a way that half of it was reserved for local use. In 2017, the IEEE published a new standard (IEEE Std 802c) with a new optional Structured Local Address Plan (SLAP). It specifies different assignment approache	https://www.rfc-editor.org/rfc/rfc8948
8949	Concise Binary Object Representation (CBOR)	std	The Concise Binary Object Representation (CBOR) is a data format whose design goals include the possibility of extremely small code size, fairly small message size, and extensibility without the need for version negotiation. These design goals make it different from earlier binary serializations such	https://www.rfc-editor.org/rfc/rfc8949
8950	Advertising IPv4 Network Layer Reachability Information (NLRI) with an IPv6 Next Hop	ps	Multiprotocol BGP (MP-BGP) specifies that the set of usable next-hop address families is determined by the Address Family Identifier (AFI) and the Subsequent Address Family Identifier (SAFI). The AFI/SAFI definitions for the IPv4 address family only have provisions for advertising a next-hop address 	https://www.rfc-editor.org/rfc/rfc8950
8951	Clarification of Enrollment over Secure Transport (EST): Transfer Encodings and ASN.1	ps	"This document updates RFC 7030: Enrollment over Secure Transport to resolve some errata that were reported and that have proven to cause interoperability issues when RFC 7030 was extended.   This document deprecates the specification of ""Content-Transfer-Encoding"" headers for Enrollment over Secure T"	https://www.rfc-editor.org/rfc/rfc8951
8952	Captive Portal Architecture	inf	This document describes a captive portal architecture.  Network provisioning protocols such as DHCP or Router Advertisements (RAs), an optional signaling protocol, and an HTTP API are used to provide the solution.	https://www.rfc-editor.org/rfc/rfc8952
8953	Coordinating Attack Response at Internet Scale 2 (CARIS2) Workshop Report	inf	The Coordinating Attack Response at Internet Scale (CARIS) 2 workshop, sponsored by the Internet Society, took place on 28 February and 1 March 2019 in Cambridge, Massachusetts, USA.  Participants spanned regional, national, international, and enterprise Computer Security Incident Response Teams (CSI	https://www.rfc-editor.org/rfc/rfc8953
8954	Online Certificate Status Protocol (OCSP) Nonce Extension	ps	This document specifies the updated format of the Nonce extension in the Online Certificate Status Protocol (OCSP) request and response messages.  OCSP is used to check the status of a certificate, and the Nonce extension is used to cryptographically bind an OCSP response message to a particular OCSP	https://www.rfc-editor.org/rfc/rfc8954
8955	Dissemination of Flow Specification Rules	ps	This document defines a Border Gateway Protocol Network Layer Reachability Information (BGP NLRI) encoding format that can be used to distribute (intra-domain and inter-domain) traffic Flow Specifications for IPv4 unicast and IPv4 BGP/MPLS VPN services. This allows the routing system to propagate inf	https://www.rfc-editor.org/rfc/rfc8955
8956	Dissemination of Flow Specification Rules for IPv6	ps	"""Dissemination of Flow Specification Rules"" (RFC 8955) provides a Border Gateway Protocol (BGP) extension for the propagation of traffic flow information for the purpose of rate limiting or filtering IPv4 protocol data packets.   This document extends RFC 8955 with IPv6 functionality. It also updates"	https://www.rfc-editor.org/rfc/rfc8956
8957	Synonymous Flow Label Framework	ps	"RFC 8372 (""MPLS Flow Identification Considerations"") describes the requirement for introducing flow identities within the MPLS architecture.  This document describes a method of accomplishing this by using a technique called ""Synonymous Flow Labels"" in which labels that mimic the behavior of other la"	https://www.rfc-editor.org/rfc/rfc8957
8958	Updated Registration Rules for URI.ARPA	bcp	This document updates RFC 3405 by removing references to the IETF tree from the procedures for requesting that a URI scheme be inserted into the URI.ARPA zone.	https://www.rfc-editor.org/rfc/rfc8958
8959	"The ""secret-token"" URI Scheme"	inf	"This document registers the ""secret-token"" URI scheme to aid in the identification of authentication tokens."	https://www.rfc-editor.org/rfc/rfc8959
8960	A YANG Data Model for MPLS Base	ps	This document contains a specification of the MPLS base YANG data model.  The MPLS base YANG data model serves as a base framework for configuring and managing an MPLS switching subsystem on an MPLS-enabled router.  It is expected that other MPLS YANG data models (e.g., MPLS Label Switched Path (LSP)	https://www.rfc-editor.org/rfc/rfc8960
8961	Requirements for Time-Based Loss Detection	bcp	Many protocols must detect packet loss for various reasons (e.g., to ensure reliability using retransmissions or to understand the level of congestion along a network path).  While many mechanisms have been designed to detect loss, ultimately, protocols can only count on the passage of time without d	https://www.rfc-editor.org/rfc/rfc8961
8962	Establishing the Protocol Police	inf	"One mantra of the IETF is, ""We are not the Protocol Police."" However, to ensure that protocols are implemented and deployed in full compliance with the IETF's standards, it is important to set up a body that is responsible for assessing and enforcing correct protocol behavior.   This document formall"	https://www.rfc-editor.org/rfc/rfc8962
8963	Evaluation of a Sample of RFCs Produced in 2018	inf	This document presents the author's effort to understand the delays involved in publishing an idea in the IETF or through the Independent Stream, from the first individual draft to the publication of the RFC. We analyze a set of randomly chosen RFCs approved in 2018, looking for history and delays. W	https://www.rfc-editor.org/rfc/rfc8963
8964	Deterministic Networking (DetNet) Data Plane: MPLS	ps	This document specifies the Deterministic Networking (DetNet) data plane when operating over an MPLS Packet Switched Network.  It leverages existing pseudowire (PW) encapsulations and MPLS Traffic Engineering (MPLS-TE) encapsulations and mechanisms.  This document builds on the DetNet architecture an	https://www.rfc-editor.org/rfc/rfc8964
8965	Applicability of the Babel Routing Protocol	inf	Babel is a routing protocol based on the distance-vector algorithm augmented with mechanisms for loop avoidance and starvation avoidance.  This document describes a number of niches where Babel has been found to be useful and that are arguably not adequately served by more mature protocols.	https://www.rfc-editor.org/rfc/rfc8965
8966	The Babel Routing Protocol	ps	Babel is a loop-avoiding, distance-vector routing protocol that is robust and efficient both in ordinary wired networks and in wireless mesh networks.  This document describes the Babel routing protocol and obsoletes RFC 6126 and RFC 7557.	https://www.rfc-editor.org/rfc/rfc8966
8967	MAC Authentication for the Babel Routing Protocol	ps	This document describes a cryptographic authentication mechanism for the Babel routing protocol that has provisions for replay avoidance.  This document obsoletes RFC 7298.	https://www.rfc-editor.org/rfc/rfc8967
8968	Babel Routing Protocol over Datagram Transport Layer Security	ps	The Babel Routing Protocol does not contain any means to authenticate neighbours or provide integrity or confidentiality for messages sent between them.  This document specifies a mechanism to ensure these properties using Datagram Transport Layer Security (DTLS).	https://www.rfc-editor.org/rfc/rfc8968
8969	A Framework for Automating Service and Network Management with YANG	inf	Data models provide a programmatic approach to represent services and networks. Concretely, they can be used to derive configuration information for network and service components, and state information that will be monitored and tracked. Data models can be used during the service and network managem	https://www.rfc-editor.org/rfc/rfc8969
8970	IMAP4 Extension: Message Preview Generation	ps	This document specifies an Internet Message Access Protocol (IMAP) protocol extension that allows a client to request a server-generated abbreviated text representation of message data that is useful as a contextual preview of the entire message.	https://www.rfc-editor.org/rfc/rfc8970
8971	Bidirectional Forwarding Detection (BFD) for Virtual eXtensible Local Area Network (VXLAN)	inf	This document describes the use of the Bidirectional Forwarding Detection (BFD) protocol in point-to-point Virtual eXtensible Local Area Network (VXLAN) tunnels used to form an overlay network.	https://www.rfc-editor.org/rfc/rfc8971
8972	Simple Two-Way Active Measurement Protocol Optional Extensions	ps	This document describes optional extensions to Simple Two-way Active Measurement Protocol (STAMP) that enable measurement of performance metrics.  The document also defines a STAMP Test Session Identifier and thus updates RFC 8762.	https://www.rfc-editor.org/rfc/rfc8972
8973	DDoS Open Threat Signaling (DOTS) Agent Discovery	ps	This document specifies mechanisms to configure DDoS Open Threat Signaling (DOTS) clients with their DOTS servers.  The discovery procedure also covers the DOTS signal channel Call Home.  It can be useful to know the appropriate DOTS server for a given location in order to engage mitigation actions. 	https://www.rfc-editor.org/rfc/rfc8973
8974	Extended Tokens and Stateless Clients in the Constrained Application Protocol (CoAP)	ps	This document provides considerations for alleviating Constrained Application Protocol (CoAP) clients and intermediaries of keeping per-request state. To facilitate this, this document additionally introduces a new, optional CoAP protocol extension for extended token lengths.   This document updates 	https://www.rfc-editor.org/rfc/rfc8974
8975	Network Coding for Satellite Systems	inf	This document is a product of the Coding for Efficient Network Communications Research Group (NWCRG). It conforms to the directions found in the NWCRG taxonomy (RFC 8406).   The objective is to contribute to a larger deployment of Network Coding techniques in and above the network layer in satellite 	https://www.rfc-editor.org/rfc/rfc8975
8976	Message Digest for DNS Zones	ps	This document describes a protocol and new DNS Resource Record that provides a cryptographic message digest over DNS zone data at rest. The ZONEMD Resource Record conveys the digest data in the zone itself. When used in combination with DNSSEC, ZONEMD allows recipients to verify the zone contents for	https://www.rfc-editor.org/rfc/rfc8976
8977	Registration Data Access Protocol (RDAP) Query Parameters for Result Sorting and Paging	ps	The Registration Data Access Protocol (RDAP) does not include core functionality for clients to provide sorting and paging parameters for control of large result sets.  This omission can lead to unpredictable server processing of queries and client processing of responses.  This unpredictability can 	https://www.rfc-editor.org/rfc/rfc8977
8978	Reaction of IPv6 Stateless Address Autoconfiguration (SLAAC) to Flash-Renumbering Events	inf	In scenarios where network configuration information related to IPv6 prefixes becomes invalid without any explicit and reliable signaling of that condition (such as when a Customer Edge router crashes and reboots without knowledge of the previously employed prefixes), hosts on the local network may c	https://www.rfc-editor.org/rfc/rfc8978
8979	Subscriber and Performance Policy Identifier Context Headers in the Network Service Header (NSH)	ps	This document defines the Subscriber and Performance Policy Identifier Context Headers.  These Variable-Length Context Headers can be carried in the Network Service Header (NSH) and are used to inform Service Functions (SFs) of subscriber- and performance-related information for the sake of policy en	https://www.rfc-editor.org/rfc/rfc8979
8980	Report from the IAB Workshop on Design Expectations vs. Deployment Reality in Protocol Development	inf	The Design Expectations vs. Deployment Reality in Protocol Development Workshop was convened by the Internet Architecture Board (IAB) in June 2019. This report summarizes the workshop's significant points of discussion and identifies topics that may warrant further consideration.   Note that this doc	https://www.rfc-editor.org/rfc/rfc8980
8981	Temporary Address Extensions for Stateless Address Autoconfiguration in IPv6	ps	This document describes an extension to IPv6 Stateless Address Autoconfiguration that causes hosts to generate temporary addresses with randomized interface identifiers for each prefix advertised with autoconfiguration enabled.  Changing addresses over time limits the window of time during which eave	https://www.rfc-editor.org/rfc/rfc8981
8982	Registration Data Access Protocol (RDAP) Partial Response	ps	The Registration Data Access Protocol (RDAP) does not include capabilities to request partial responses.  Servers will only return full responses that include all of the information that a client is authorized to receive.  A partial response capability that limits the amount of information returned, 	https://www.rfc-editor.org/rfc/rfc8982
8983	Internet Key Exchange Protocol Version 2 (IKEv2) Notification Status Types for IPv4/IPv6 Coexistence	ps	This document specifies new Internet Key Exchange Protocol Version 2 (IKEv2) notification status types to better manage IPv4 and IPv6 coexistence by allowing the responder to signal to the initiator which address families are allowed.   This document updates RFC 7296.	https://www.rfc-editor.org/rfc/rfc8983
8984	JSCalendar: A JSON Representation of Calendar Data	ps	This specification defines a data model and JSON representation of calendar data that can be used for storage and data exchange in a calendaring and scheduling environment.  It aims to be an alternative and, over time, successor to the widely deployed iCalendar data format.  It also aims to be unambi	https://www.rfc-editor.org/rfc/rfc8984
8985	The RACK-TLP Loss Detection Algorithm for TCP	ps	This document presents the RACK-TLP loss detection algorithm for TCP.  RACK-TLP uses per-segment transmit timestamps and selective acknowledgments (SACKs) and has two parts.  Recent Acknowledgment (RACK) starts fast recovery quickly using time-based inferences derived from acknowledgment (ACK) feedba	https://www.rfc-editor.org/rfc/rfc8985
8986	Segment Routing over IPv6 (SRv6) Network Programming	ps	The Segment Routing over IPv6 (SRv6) Network Programming framework enables a network operator or an application to specify a packet processing program by encoding a sequence of instructions in the IPv6 packet header.   Each instruction is implemented on one or several nodes in the network and identif	https://www.rfc-editor.org/rfc/rfc8986
8987	DHCPv6 Prefix Delegating Relay Requirements	ps	This document describes operational problems that are known to occur when using DHCPv6 relays with prefix delegation. These problems can prevent successful delegation and result in routing failures. To address these problems, this document provides necessary functional requirements for operating DHCP	https://www.rfc-editor.org/rfc/rfc8987
8989	Additional Criteria for Nominating Committee Eligibility	exp	This document defines a process experiment under RFC 3933 that temporarily updates the criteria for qualifying volunteers to participate in the IETF Nominating Committee.  It therefore also updates the criteria for qualifying signatories to a community recall petition.  The purpose is to make the cri	https://www.rfc-editor.org/rfc/rfc8989
8990	GeneRic Autonomic Signaling Protocol (GRASP)	ps	This document specifies the GeneRic Autonomic Signaling Protocol (GRASP), which enables autonomic nodes and Autonomic Service Agents to dynamically discover peers, to synchronize state with each other, and to negotiate parameter settings with each other.  GRASP depends on an external security environ	https://www.rfc-editor.org/rfc/rfc8990
8991	GeneRic Autonomic Signaling Protocol Application Program Interface (GRASP API)	inf	This document is a conceptual outline of an Application Programming Interface (API) for the GeneRic Autonomic Signaling Protocol (GRASP).  Such an API is needed for Autonomic Service Agents (ASAs) calling the GRASP protocol module to exchange Autonomic Network messages with other ASAs.  Since GRASP i	https://www.rfc-editor.org/rfc/rfc8991
8992	Autonomic IPv6 Edge Prefix Management in Large-Scale Networks	inf	This document defines two autonomic technical objectives for IPv6 prefix management at the edge of large-scale ISP networks, with an extension to support IPv4 prefixes.  An important purpose of this document is to use it for validation of the design of various components of the Autonomic Networking I	https://www.rfc-editor.org/rfc/rfc8992
8993	A Reference Model for Autonomic Networking	inf	This document describes a reference model for Autonomic Networking for managed networks.  It defines the behavior of an autonomic node, how the various elements in an autonomic context work together, and how autonomic services can use the infrastructure.	https://www.rfc-editor.org/rfc/rfc8993
8994	An Autonomic Control Plane (ACP)	ps	"Autonomic functions need a control plane to communicate, which depends on some addressing and routing.  This Autonomic Control Plane should ideally be self-managing and be as independent as possible of configuration.  This document defines such a plane and calls it the ""Autonomic Control Plane"", with"	https://www.rfc-editor.org/rfc/rfc8994
8995	Bootstrapping Remote Secure Key Infrastructure (BRSKI)	ps	This document specifies automated bootstrapping of an Autonomic Control Plane.  To do this, a Secure Key Infrastructure is bootstrapped.  This is done using manufacturer-installed X.509 certificates, in combination with a manufacturer's authorizing service, both online and offline.  We call this proc	https://www.rfc-editor.org/rfc/rfc8995
8996	Deprecating TLS 1.0 and TLS 1.1	bcp	This document formally deprecates Transport Layer Security (TLS) versions 1.0 (RFC 2246) and 1.1 (RFC 4346). Accordingly, those documents have been moved to Historic status. These versions lack support for current and recommended cryptographic algorithms and mechanisms, and various government and ind	https://www.rfc-editor.org/rfc/rfc8996
8997	Deprecation of TLS 1.1 for Email Submission and Access	ps	This specification updates the current recommendation for the use of the Transport Layer Security (TLS) protocol to provide confidentiality of email between a Mail User Agent (MUA) and a Mail Submission Server or Mail Access Server.  This document updates RFC 8314.	https://www.rfc-editor.org/rfc/rfc8997
8998	ShangMi (SM) Cipher Suites for TLS 1.3	inf	This document specifies how to use the ShangMi (SM) cryptographic algorithms with Transport Layer Security (TLS) protocol version 1.3.   The use of these algorithms with TLS 1.3 is not endorsed by the IETF. The SM algorithms are becoming mandatory in China, so this document provides a description of 	https://www.rfc-editor.org/rfc/rfc8998
8999	Version-Independent Properties of QUIC	ps	This document defines the properties of the QUIC transport protocol that are common to all versions of the protocol.	https://www.rfc-editor.org/rfc/rfc8999
9000	QUIC: A UDP-Based Multiplexed and Secure Transport	ps	This document defines the core of the QUIC transport protocol.  QUIC provides applications with flow-controlled streams for structured communication, low-latency connection establishment, and network path migration.  QUIC includes security measures that ensure confidentiality, integrity, and availabi	https://www.rfc-editor.org/rfc/rfc9000
9001	Using TLS to Secure QUIC	ps	This document describes how Transport Layer Security (TLS) is used to secure QUIC.	https://www.rfc-editor.org/rfc/rfc9001
9002	QUIC Loss Detection and Congestion Control	ps	This document describes loss detection and congestion control mechanisms for QUIC.	https://www.rfc-editor.org/rfc/rfc9002
9003	Extended BGP Administrative Shutdown Communication	ps	"This document enhances the BGP Cease NOTIFICATION message ""Administrative Shutdown"" and ""Administrative Reset"" subcodes for operators to transmit a short free-form message to describe why a BGP session was shut down or reset.  This document updates RFC 4486 and obsoletes RFC 8203 by defining an Exten"	https://www.rfc-editor.org/rfc/rfc9003
9004	Updates for the Back-to-Back Frame Benchmark in RFC 2544	inf	Fundamental benchmarking methodologies for network interconnect devices of interest to the IETF are defined in RFC 2544. This memo updates the procedures of the test to measure the Back-to-Back Frames benchmark of RFC 2544, based on further experience.   This memo updates Section 26.4 of RFC 2544.	https://www.rfc-editor.org/rfc/rfc9004
9005	Path Computation Element Communication Protocol (PCEP) Extension for Associating Policies and Label Switched Paths (LSPs)	ps	This document introduces a simple mechanism to associate policies with a group of Label Switched Paths (LSPs) via an extension to the Path Computation Element Communication Protocol (PCEP).  The extension allows a PCEP speaker to advertise to a PCEP peer that a particular LSP belongs to a particular 	https://www.rfc-editor.org/rfc/rfc9005
9006	TCP Usage Guidance in the Internet of Things (IoT)	inf	This document provides guidance on how to implement and use the Transmission Control Protocol (TCP) in Constrained-Node Networks (CNNs), which are a characteristic of the Internet of Things (IoT).  Such environments require a lightweight TCP implementation and may not make use of optional functionali	https://www.rfc-editor.org/rfc/rfc9006
9007	Handling Message Disposition Notification with the JSON Meta Application Protocol (JMAP)	ps	This document specifies a data model for handling Message Disposition Notifications (MDNs) (see RFC 8098) in the JSON Meta Application Protocol (JMAP) (see RFCs 8620 and 8621).	https://www.rfc-editor.org/rfc/rfc9007
9008	Using RPI Option Type, Routing Header for Source Routes, and IPv6-in-IPv6 Encapsulation in the RPL Data Plane	ps	This document looks at different data flows through Low-Power and Lossy Networks (LLN) where RPL (IPv6 Routing Protocol for Low-Power and Lossy Networks) is used to establish routing.  The document enumerates the cases where RPL Packet Information (RPI) Option Type (RFC 6553), RPL Source Route Header	https://www.rfc-editor.org/rfc/rfc9008
9009	Efficient Route Invalidation	ps	This document explains the problems associated with the use of No-Path Destination Advertisement Object (NPDAO) messaging in RFC 6550 and also discusses the requirements for an optimized route invalidation messaging scheme.  Further, this document specifies a new proactive route invalidation message 	https://www.rfc-editor.org/rfc/rfc9009
9010	Routing for RPL (Routing Protocol for Low-Power and Lossy Networks) Leaves	ps	This specification provides a mechanism for a host that implements a routing-agnostic interface based on IPv6 over Low-Power Wireless Personal Area Network (6LoWPAN) Neighbor Discovery to obtain reachability services across a network that leverages RFC 6550 for its routing operations.  It updates RFC	https://www.rfc-editor.org/rfc/rfc9010
